tDat,customerId,articleId,price,salesChannelId,txId
2018-09-24,b051635375cb43ae01c4ca95c697014b88a0e8da9366a4909e8297587e8c90b2,559634003,0.0237118644067796,2,198032
2018-09-24,b051635375cb43ae01c4ca95c697014b88a0e8da9366a4909e8297587e8c90b2,559634002,0.0338813559322033,2,198033
2018-09-25,2d7ef682f96be8b2325027e5dc3dfbeeb10e91d814656dab563d3a2441ee01d9,664618001,0.0101525423728813,1,219777
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,576773017,0.0338813559322033,2,223258
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,539723007,0.0338813559322033,2,223259
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,573716039,0.0254067796610169,2,223260
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,583534002,0.0169322033898305,2,223261
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,664133003,0.0423559322033898,2,223262
2018-09-25,433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,617280001,0.0527627118644067,1,223263
2018-09-25,4c71ccf5bce5f900e046794cff9ae7a55add8674fef8f22fe6cd31f61f62bcdb,497642004,0.1016779661016949,2,224819
2018-09-25,4ee9d996d5aa40d44a917e299daac8dd4f85bc84b4fa5061394e27c6ba8288c3,620216017,0.0101525423728813,2,225363
2018-09-25,4ee9d996d5aa40d44a917e299daac8dd4f85bc84b4fa5061394e27c6ba8288c3,508929063,0.0135423728813559,2,225364
2018-09-25,6459f3c2a081b4666b6a0a9ee612b4cc10476cfcd78ab3b48a6af231fdf0ece6,648173002,0.0220169491525423,2,229085
2018-09-25,6459f3c2a081b4666b6a0a9ee612b4cc10476cfcd78ab3b48a6af231fdf0ece6,658298001,0.0423559322033898,2,229086
2018-09-25,71888e5f694322ac689f930466cf8ed40641925b878b3708c7fc3d1515015678,501509003,0.020322033898305,2,231193
2018-09-25,71888e5f694322ac689f930466cf8ed40641925b878b3708c7fc3d1515015678,527573001,0.0237118644067796,2,231194
2018-09-25,7a7e98ca495fdb63875082dd113f3baf664cd06d9440c87d8a6357b8e5e3c253,399223001,0.0338813559322033,2,232719
2018-09-25,7a7e98ca495fdb63875082dd113f3baf664cd06d9440c87d8a6357b8e5e3c253,241412038,0.0254067796610169,2,232720
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,668484005,0.0338813559322033,2,232859
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,631711001,0.0626949152542372,2,232860
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,601636002,0.0169322033898305,2,232861
2018-09-25,7b6a594bf896fb48a96342f58424f844a4ed0e23601ee2007ab3b2d5a24fe4e2,483633004,0.0338813559322033,2,232862
2018-09-25,d0d77ec64928bec77f77077022ec302acf952a911316ba2d78bd668d65b5e22e,617919009,0.0101525423728813,2,247627
2018-09-25,d0d77ec64928bec77f77077022ec302acf952a911316ba2d78bd668d65b5e22e,570843001,0.0067627118644067,2,247628
2018-09-25,d0d77ec64928bec77f77077022ec302acf952a911316ba2d78bd668d65b5e22e,713756001,0.0304915254237288,2,247629
2018-09-25,d0d77ec64928bec77f77077022ec302acf952a911316ba2d78bd668d65b5e22e,705143001,0.0220169491525423,2,247630
2018-09-25,d0d77ec64928bec77f77077022ec302acf952a911316ba2d78bd668d65b5e22e,642960002,0.020322033898305,2,247631
2018-09-25,d3f23aafbcc2465236646eb19a922d995c6b622d6333f7967ef7cf05a74d1538,560389013,0.0304915254237288,2,248135
2018-09-25,d3f23aafbcc2465236646eb19a922d995c6b622d6333f7967ef7cf05a74d1538,628785001,0.0304915254237288,2,248136
2018-09-25,d3f23aafbcc2465236646eb19a922d995c6b622d6333f7967ef7cf05a74d1538,630514003,0.0254067796610169,2,248137
2018-09-25,f174b57a187d7439b5180c90617e225f2403c49a1bb6ebf2334a5ef4c3ba7ad4,714411001,0.0338813559322033,1,253021
2018-09-25,f174b57a187d7439b5180c90617e225f2403c49a1bb6ebf2334a5ef4c3ba7ad4,667316001,0.0101525423728813,1,253022
2018-09-26,38fb43d46719a1387292cea265ca3ae20cb52e1d2b91287a855089a612b4b591,608375001,0.0169322033898305,1,266506
2018-09-26,38fb43d46719a1387292cea265ca3ae20cb52e1d2b91287a855089a612b4b591,560621003,0.096593220338983,1,266507
2018-09-26,38fb43d46719a1387292cea265ca3ae20cb52e1d2b91287a855089a612b4b591,641011003,0.0135423728813559,1,266508
2018-09-26,3ea26f2d5cc69d9db5446cdcafb3378281edf1ae0a9552174e4d1a4f9369a377,626463002,0.0508305084745762,1,267406
2018-09-26,3ea26f2d5cc69d9db5446cdcafb3378281edf1ae0a9552174e4d1a4f9369a377,675203002,0.0338813559322033,1,267407
2018-09-26,83e43a73575426a3171610f218aeb638da207e6b73f869caa5ca1d08bca0bf7a,573716040,0.0254067796610169,2,280699
2018-09-26,83e43a73575426a3171610f218aeb638da207e6b73f869caa5ca1d08bca0bf7a,549607004,0.1677966101694915,2,280700
2018-09-26,83e43a73575426a3171610f218aeb638da207e6b73f869caa5ca1d08bca0bf7a,639192002,0.0677796610169491,2,280701
2018-09-26,83e43a73575426a3171610f218aeb638da207e6b73f869caa5ca1d08bca0bf7a,639192002,0.0677796610169491,2,280702
2018-09-26,aea8e0499016f1b7a034a2d39ada4fe0f3265a0f7ecbf68cc0f7ea724fe87a9c,397068001,0.0304915254237288,1,288647
2018-09-26,bc7f5e4d22de2871eaa6923c4a4ac1e43c9bc6763f8ddb035f833becb3b75744,615085004,0.0169322033898305,2,291105
2018-09-26,bc7f5e4d22de2871eaa6923c4a4ac1e43c9bc6763f8ddb035f833becb3b75744,664074003,0.0169322033898305,2,291106
2018-09-26,be805d4f86cd8d424e7436270a0b7d270b063ce1e2cd25ba4418e99e0ee80b87,665538001,0.0304915254237288,1,291566
2018-09-26,d405f316bfc3a503b9f417df4807aca7ea7e3a21a283ed7293784d237d3a0769,603367001,0.0321864406779661,2,295498
2018-09-26,d405f316bfc3a503b9f417df4807aca7ea7e3a21a283ed7293784d237d3a0769,562775001,0.0220169491525423,2,295499
2018-09-26,d6a5f6192310e1dafc92750b5e9cfe3b637fd69c8cacded0ef7f30846fc8ce61,630657004,0.0677796610169491,2,296003
2018-09-26,d6a5f6192310e1dafc92750b5e9cfe3b637fd69c8cacded0ef7f30846fc8ce61,545894001,0.1016779661016949,2,296004
2018-09-26,e9e01fc0615c2ace3233783f4860016b0e27a6edadf5f6ce934286c43564fa35,560270007,0.0508305084745762,1,299649
2018-09-26,f174b57a187d7439b5180c90617e225f2403c49a1bb6ebf2334a5ef4c3ba7ad4,636148001,0.0237118644067796,2,301267
2018-09-26,f174b57a187d7439b5180c90617e225f2403c49a1bb6ebf2334a5ef4c3ba7ad4,643833006,0.0067627118644067,2,301268
2018-09-26,f174b57a187d7439b5180c90617e225f2403c49a1bb6ebf2334a5ef4c3ba7ad4,639552001,0.0237118644067796,2,301269
